"compname","MLRARSYM","Count","total","percentmlra","ctotal","affinity"
"Mussey","98",23713,175031822,0.0135478221783008,0.0221498385847672,61.16
"Myersville","148",621578,99448051,0.625027834884366,9.53378385133483,6.56
"Myersville","130A",958450,11575167,8.28022610818488,9.53378385133483,86.85
"Myersville","147",13408,177749021,0.00754322016772177,9.53378385133483,0.08
"Myersville","136",70871,11412644,0.620986688097868,9.53378385133483,6.51
"Myra","126",6119,164009984,0.0037308704328634,0.00388332373896117,96.07
"Myra","127",280,183662793,0.000152453306097768,0.00388332373896117,3.93
"Nabb","111D",415,41553717,0.000998707287725909,3.84719274721173,0.03
"Nabb","120C",35720,9696412,0.368383686666779,3.84719274721173,9.58
"Nabb","121",53739,119946350,0.0448025304646619,3.84719274721173,1.16
"Nabb","122",8873,192403601,0.00461166004891977,3.84719274721173,0.12
"Nabb","114B",1776397,52719090,3.36955171267182,3.84719274721173,87.58
"Nabb","114A",13432,24974392,0.0537830910958713,3.84719274721173,1.4
"Nabb","111A",5225,103233144,0.00506135897595059,3.84719274721173,0.13
"Nadeau","94C",21511,33684714,0.0638598267451521,0.0730476218383936,87.42
"Nadeau","94A",8417,91610663,0.00918779509324149,0.0730476218383936,12.58
"Nagunt","144A",13810,194998048,0.00708212217591019,0.282829567335268,2.5
"Nagunt","149B",56307,20420367,0.275739412518884,0.282829567335268,97.49
"Nagunt","145",2,24898413,8.03264047391293e-06,0.282829567335268,0
"Nallen","127",675832,183662793,0.36797436702381,0.507479901962088,72.51
"Nallen","125",100694,72179215,0.139505534938278,0.507479901962088,27.49
"Nameoki","115",102476,33107001,0.309529697359178,0.309529697359178,100
"Namur","94C",107516,33684714,0.319183354206303,0.319183354206303,100
"Nanticoke","127",14143,183662793,0.0077005253862169,0.393263667799084,1.96
"Nanticoke","144A",52,194998048,2.66669336095098e-05,0.393263667799084,0.01
"Nanticoke","153C",25489,23918134,0.106567677896612,0.393263667799084,27.1
"Nanticoke","153D",18731,62896151,0.0297808366683678,0.393263667799084,7.57
"Nanticoke","140",1487,203269067,0.000731542689670534,0.393263667799084,0.19
"Nanticoke","147",3737,177749021,0.00210240257807102,0.393263667799084,0.53
"Nanticoke","149A",73457,31149224,0.235822889199423,0.393263667799084,59.97
"Nanticoke","148",10473,99448051,0.0105311264471136,0.393263667799084,2.68
"Nantucket","149B",243033,20420367,1.19015001052626,1.19015001052626,100
"Napatree","149B",7039,20420367,0.034470487234632,0.038710529678544,89.05
"Napatree","144A",8268,194998048,0.00424004244391205,0.038710529678544,10.95
"Naples Creek","101",37225,72267250,0.051510193068091,0.0625561433109777,82.34
"Naples Creek","140",22453,203269067,0.0110459502428867,0.0625561433109777,17.66
"Napoleon","94A",719,91610663,0.000784843135563815,0.0656143090199006,1.2
"Napoleon","101",1575,72267250,0.00217941045217578,0.0656143090199006,3.32
"Napoleon","96",11331,44104308,0.0256913678364481,0.0656143090199006,39.16
"Napoleon","97",4242,34895370,0.0121563405116495,0.0656143090199006,18.53
"Napoleon","98",43412,175031822,0.0248023470840634,0.0656143090199006,37.8
"Napoli","140",595768,203269067,0.293093291956715,0.2949690782974,99.36
"Napoli","139",1604,85510805,0.00187578634068525,0.2949690782974,0.64
"Nappanee","98",73148,175031822,0.0417912578205351,6.36671021736745,0.66
"Nappanee","96",21885,44104308,0.0496210030095019,6.36671021736745,0.78
"Nappanee","111A",152,103233144,0.000147239533845835,6.36671021736745,0
"Nappanee","108",8445,51640704,0.0163533789159807,6.36671021736745,0.26
"Nappanee","99",6007334,107369567,5.59500626467088,6.36671021736745,87.88
"Nappanee","111C",5250,28641418,0.0183300980419335,6.36671021736745,0.29
"Nappanee","110",153916,56520334,0.27231969294449,6.36671021736745,4.28
"Nappanee","111B",342570,91807049,0.373141282430285,6.36671021736745,5.86
"Narragansett","149B",26856,20420367,0.131515755813791,1.09631671566162,12
"Narragansett","144B",2732,331949767,0.00082301609207034,1.09631671566162,0.08
"Narragansett","144A",591972,194998048,0.303578423513245,1.09631671566162,27.69
"Narragansett","145",164429,24898413,0.660399520242515,1.09631671566162,60.24
"Naskeag","143",31121,493943103,0.0063005232406292,0.395755232512951,1.59
"Naskeag","144B",1292794,331949767,0.389454709272322,0.395755232512951,98.41
"Nasmith","142",16879,51240559,0.0329407023057652,0.0460609808456671,71.52
"Nasmith","143",15954,493943103,0.00322992666627031,0.0460609808456671,7.01
"Nasmith","144B",32831,331949767,0.00989035187363153,0.0460609808456671,21.47
"Nason","148",5978,99448051,0.00601117864039387,0.00601117864039387,100
"Nassau","141",4046,9138474,0.0442743504002966,1.87323699387777,2.36
"Nassau","140",308811,203269067,0.151922279448451,1.87323699387777,8.11
"Nassau","101",102572,72267250,0.141934278667031,1.87323699387777,7.58
"Nassau","143",2081,493943103,0.000421303584838191,1.87323699387777,0.02
"Nassau","142",35668,51240559,0.0696089205428067,1.87323699387777,3.72
"Nassau","144A",2776760,194998048,1.42399374172197,1.87323699387777,76.02
"Nassau","144B",136372,331949767,0.0410821195123779,1.87323699387777,2.19
"Nassawango","153C",780774,23918134,3.26436000400366,3.8772933325019,84.19
"Nassawango","153D",220930,62896151,0.351261558119828,3.8772933325019,9.06
"Nassawango","148",660,99448051,0.00066366308174305,3.8772933325019,0.02
"Nassawango","149A",81302,31149224,0.26100810729667,3.8772933325019,6.73
"Natalbany","134",29012,10678804,0.271678363981584,0.271678363981584,100
"Natchaug","144B",64416,331949767,0.0194053457491958,0.71661843931165,2.71
"Natchaug","143",15038,493943103,0.00304448020605321,0.71661843931165,0.42
"Natchaug","145",42348,24898413,0.170083129394632,0.71661843931165,23.73
"Natchaug","147",5,177749021,2.81295501481271e-06,0.71661843931165,0
"Natchaug","148",1531,99448051,0.00153949723961911,0.71661843931165,0.21
"Natchaug","140",29479,203269067,0.0145024525546723,0.71661843931165,2.02
"Natchaug","142",6225,51240559,0.012148579409526,0.71661843931165,1.7
"Natchaug","144A",966072,194998048,0.495426497807814,0.71661843931165,69.13
"Natchaug","149B",90,20420367,0.000440736447097155,0.71661843931165,0.06
"Natchaug","101",18,72267250,2.4907548024866e-05,0.71661843931165,0
"Nathalie","149A",2118,31149224,0.00679952733332939,0.423302177351733,1.61
"Nathalie","136",42356,11412644,0.371132228430152,0.423302177351733,87.68
"Nathalie","148",45120,99448051,0.0453704215882521,0.423302177351733,10.72
"Naumburg","144A",284211,194998048,0.145750689771007,2.46917463031668,5.9
"Naumburg","144B",1484018,331949767,0.44706101571085,2.46917463031668,18.11
"Naumburg","101",112292,72267250,0.155384354600459,2.46917463031668,6.29
"Naumburg","141",94124,9138474,1.02997502646503,2.46917463031668,41.71
"Naumburg","146",536,26974966,0.0019870275276714,2.46917463031668,0.08
"Naumburg","145",4367,24898413,0.0175392704747889,2.46917463031668,0.71
"Naumburg","143",1426970,493943103,0.288893597528378,2.46917463031668,11.7
"Naumburg","142",196038,51240559,0.382583648238498,2.46917463031668,15.49
"Navilleton","120B",1649,24321372,0.00678004513890088,0.661220370153611,1.03
"Navilleton","122",231755,192403601,0.120452527289237,0.661220370153611,18.22
"Navilleton","114B",96,52719090,0.000182097225122816,0.661220370153611,0.03
"Navilleton","120C",51760,9696412,0.53380570050035,0.661220370153611,80.73
"Navlys","115",5461,33107001,0.0164950005589452,0.0164950005589452,100
"Navunon","98",69,175031822,3.94214030406425e-05,0.193451633047031,0.02
"Navunon","111C",55396,28641418,0.193412211643991,0.193451633047031,99.98
"Nawakwa","120B",11964,24321372,0.0491913038458521,0.0645270125189601,76.23
"Nawakwa","114A",3830,24974392,0.015335708673108,0.0645270125189601,23.77
"Neabsco","148",23301,99448051,0.0234303234359012,0.17491403294982,13.4
"Neabsco","149A",47186,31149224,0.151483709513919,0.17491403294982,86.6
"Neckrock","142",22085,51240559,0.04310062269227,0.04310062269227,100
"Needmore","133C",24994,7084876,0.352779639333137,0.532929328760217,66.2
"Needmore","147",147530,177749021,0.0829990506670639,0.532929328760217,15.57
"Needmore","125",10691,72179215,0.0148117432421508,0.532929328760217,2.78
"Needmore","122",158423,192403601,0.0823388955178651,0.532929328760217,15.45
"Negley","126",1166,164009984,0.000710932329583058,1.10281011007808,0.06
"Negley","139",587,85510805,0.000686462956348031,1.10281011007808,0.06
"Negley","113",82886,28309658,0.292783473399785,1.10281011007808,26.55
"Negley","111D",992,41553717,0.00238727139620265,1.10281011007808,0.22
"Negley","120C",1266,9696412,0.0130563759048192,1.10281011007808,1.18
"Negley","114A",116491,24974392,0.466441785649877,1.10281011007808,42.3
"Negley","111A",38643,103233144,0.0374327454368725,1.10281011007808,3.39
"Negley","108",13,51640704,2.51739403087921e-05,1.10281011007808,0
"Negley","114B",60026,52719090,0.113860083700231,1.10281011007808,10.32
"Negley","120B",9792,24321372,0.0402608865980094,1.10281011007808,3.65
"Negley","111E",9317,29389481,0.0317018187561733,1.10281011007808,2.87
"Negley","121",35427,119946350,0.0295357049214086,1.10281011007808,2.68
"Negley","115",3253,33107001,0.00982571631903476,1.10281011007808,0.89
"Negley","124",81733,127505241,0.0641016787694241,1.10281011007808,5.81
"Negwegon","94A",163168,91610663,0.178110270853514,0.66164228472574,26.92
"Negwegon","96",2009,44104308,0.00455511058012746,0.66164228472574,0.69
"Negwegon","94C",161342,33684714,0.478976903292099,0.66164228472574,72.39
"Nehasne","144B",1721,331949767,0.000518451937940357,1.41987382334034,0.04
"Nehasne","142",725739,51240559,1.41633700756465,1.41987382334034,99.75
"Nehasne","143",14909,493943103,0.00301836383774752,1.41987382334034,0.21
"Nella","125",292979,72179215,0.405904940916855,0.453446560953621,89.52
"Nella","122",64973,192403601,0.0337691184896274,0.453446560953621,7.45
"Nella","123",5693,41335991,0.0137725015471384,0.453446560953621,3.04
"Nellis","101",99743,72267250,0.138019642369123,1.42689117888503,9.67
"Nellis","144A",226824,194998048,0.116321164404682,1.42689117888503,8.15
"Nellis","144B",275275,331949767,0.0829267037864798,1.42689117888503,5.81
"Nellis","140",299,203269067,0.000147095671964687,1.42689117888503,0.01
"Nellis","142",547778,51240559,1.06903205329981,1.42689117888503,74.92
"Nellis","141",1164,9138474,0.0127373563682514,1.42689117888503,0.89
"Nellis","143",38069,493943103,0.00770716298472134,1.42689117888503,0.54
"Nelse","127",4285,183662793,0.00233308005938906,0.0970212179612583,2.4
"Nelse","134",5700,10678804,0.0533767639147605,0.0970212179612583,55.02
"Nelse","121",5734,119946350,0.00478047060206501,0.0970212179612583,4.93
"Nelse","122",25400,192403601,0.0132014161211047,0.0970212179612583,13.61
"Nelse","120A",13864,105159520,0.013183780222656,0.0970212179612583,13.59
"Nelse","125",5619,72179215,0.00778478956857594,0.0970212179612583,8.02
"Nelse","147",2728,177749021,0.00153474825608182,0.0970212179612583,1.58
"Nelse","126",1355,164009984,0.000826169216625251,0.0970212179612583,0.85
"Neotoma","120A",14126,105159520,0.0134329255211511,0.187415488093544,7.17
"Neotoma","114B",16370,52719090,0.0310513705756302,0.187415488093544,16.57
"Neotoma","115",43211,33107001,0.130519221599081,0.187415488093544,69.64
"Neotoma","114A",2915,24974392,0.0116719558177833,0.187415488093544,6.23
"Neotoma","124",698,127505241,0.000547428477861549,0.187415488093544,0.29
"Neotoma","121",231,119946350,0.000192586102036452,0.187415488093544,0.1
"Nesbitt","122",1034,192403601,0.000537411979103239,0.345524907258943,0.16
"Nesbitt","123",142604,41335991,0.34498749527984,0.345524907258943,99.84
"Neshaminy","127",14143,183662793,0.0077005253862169,1.50637310027031,0.51
"Neshaminy","130A",47712,11575167,0.412192757132575,1.50637310027031,27.36
"Neshaminy","144A",7399,194998048,0.00379439695724544,1.50637310027031,0.25
"Neshaminy","148",943275,99448051,0.948510293077539,1.50637310027031,62.97
"Neshaminy","149A",36444,31149224,0.116998099214285,1.50637310027031,7.77
"Neshaminy","147",30532,177749021,0.0171770285024523,1.50637310027031,1.14
"Nesius","111C",19540,28641418,0.0682228791884536,0.0777875335203577,87.7
"Nesius","110",4682,56520334,0.00828374439542413,0.0777875335203577,10.65
"Nesius","98",2242,175031822,0.00128090993648001,0.0777875335203577,1.65
"Nessen","94A",45816,91610663,0.0500116454784308,1.7494782826151,2.86
"Nessen","96",749538,44104308,1.69946663713667,1.7494782826151,97.14
"Nester","94C",95397,33684714,0.283205610711137,4.27093628114773,6.63
"Nester","94A",1885271,91610663,2.0579165549757,4.27093628114773,48.18
"Nester","98",57288,175031822,0.0327300483680048,4.27093628114773,0.77
"Nester","96",543449,44104308,1.23219028853145,4.27093628114773,28.85
"Nester","99",28471,107369567,0.026516824828026,4.27093628114773,0.62
"Nester","97",222764,34895370,0.638376953733404,4.27093628114773,14.95
"Nestoria","147",7876,177749021,0.00443096673933298,0.347707169878033,1.27
"Nestoria","130A",1,11575167,8.63918421220186e-06,0.347707169878033,0
"Nestoria","148",339421,99448051,0.341304828588345,0.347707169878033,98.16
"Nestoria","136",224,11412644,0.00196273536614303,0.347707169878033,0.56
"Netcong","144A",334237,194998048,0.171405305554648,0.209418304765276,81.85
"Netcong","148",37049,99448051,0.0372546265386337,0.209418304765276,17.79
"Netcong","147",1348,177749021,0.000758372671993507,0.209418304765276,0.36
"Neversink","140",90776,203269067,0.0446580492249714,0.0446580492249714,100
"Newark","114A",53094,24974392,0.212593764044386,8.63035951353058,2.46
"Newark","148",119484,99448051,0.120147150998465,8.63035951353058,1.39
"Newark","120A",2585269,105159520,2.4584260179202,8.63035951353058,28.49
"Newark","122",3042903,192403601,1.58152081571488,8.63035951353058,18.33
"Newark","124",602564,127505241,0.472579789877029,8.63035951353058,5.48
"Newark","127",38,183662793,2.06900915418399e-05,8.63035951353058,0
"Newark","130A",469,11575167,0.00405177739552267,8.63035951353058,0.05
"Newark","113",4807,28309658,0.0169800709001854,8.63035951353058,0.2
"Newark","111D",130,41553717,0.000312848066034622,8.63035951353058,0
"Newark","134",44947,10678804,0.420899194329253,8.63035951353058,4.88
"Newark","120B",42077,24321372,0.173004220321123,8.63035951353058,2
"Newark","123",18663,41335991,0.0451495163137615,8.63035951353058,0.52
"Newark","111E",4387,29389481,0.0149271094647776,8.63035951353058,0.17
"Newark","120C",16696,9696412,0.172187402928011,8.63035951353058,2
"Newark","126",746640,164009984,0.455240578524781,8.63035951353058,5.27
"Newark","111B",13871,91807049,0.015108861630004,8.63035951353058,0.18
"Newark","121",1856571,119946350,1.54783451101263,8.63035951353058,17.93
"Newark","115",154306,33107001,0.466082687465409,8.63035951353058,5.4
"Newark","114B",6335,52719090,0.0120165200120108,8.63035951353058,0.14
"Newark","147",53609,177749021,0.0301599410778189,8.63035951353058,0.35
"Newark","139",2602,85510805,0.00304289031076248,8.63035951353058,0.04
"Newark","125",294544,72179215,0.408073155131986,8.63035951353058,4.73
"Newark Variant","126",5075,164009984,0.00309432381872557,0.00309432381872557,100
"Newaygo","99",13165,107369567,0.0122613887415603,0.225712819101606,5.43
"Newaygo","96",10863,44104308,0.0246302470044423,0.225712819101606,10.91
"Newaygo","97",40067,34895370,0.114820390212226,0.225712819101606,50.87
"Newaygo","94A",39757,91610663,0.0433977865655224,0.225712819101606,19.23
"Newaygo","98",53565,175031822,0.0306030065778553,0.225712819101606,13.56
"Newbern","121",10261,119946350,0.00855465797833782,0.543712337572503,1.57
"Newbern","123",2833,41335991,0.0068535915831799,0.543712337572503,1.26
"Newbern","122",987362,192403601,0.513172308038039,0.543712337572503,94.38
"Newbern","125",10922,72179215,0.0151317799729465,0.543712337572503,2.78
"Newberry","114B",28649,52719090,0.0543427437764954,2.16978936991279,2.5
"Newberry","113",575181,28309658,2.03174831712909,2.16978936991279,93.64
"Newberry","115",27710,33107001,0.0836983090072097,2.16978936991279,3.86
"Newfields","149B",27239,20420367,0.133391334249771,0.706899287127706,18.87
"Newfields","145",5054,24898413,0.020298482477578,0.706899287127706,2.87
"Newfields","144B",53163,331949767,0.0160153750010013,0.706899287127706,2.27
"Newfields","144A",1047518,194998048,0.537194095399355,0.706899287127706,75.99
"Newglarus","111B",157,91807049,0.000171010833819525,0.0742187072259057,0.23
"Newglarus","111D",7552,41553717,0.0181740661130267,0.0742187072259057,24.49
"Newglarus","111C",16003,28641418,0.0558736302790595,0.0742187072259057,75.28
"Newhaven","113",405,28309658,0.00143060718006555,0.0183998276781711,7.78
"Newhaven","115",5618,33107001,0.0169692204981055,0.0183998276781711,92.22
"Newmarc","147",2745,177749021,0.00154431230313218,0.00154431230313218,100
"Newport","144A",328037,194998048,0.168225786547361,0.175431837947799,95.89
"Newport","144B",252,331949767,7.59151007326961e-05,0.175431837947799,0.04
"Newport","149B",1456,20420367,0.00713013629970509,0.175431837947799,4.06
"Newstead","101",48679,72267250,0.0673596961279141,0.297816059955096,22.62
