"coiid","SiteID","nationalmusym","muname"
273275,"F094AA013MI","6cb0","Markey muck"
273275,"F098XA006MI","6cb0","Markey muck"
273275,"F099XY014MI","6cb0","Markey muck"
273275,"F094AB026MI","6cb0","Markey muck"
273276,"F094AB016MI","6cb1","McBride sandy loam, 2 to 6 percent slopes"
273276,"F098XA011MI","6cb1","McBride sandy loam, 2 to 6 percent slopes"
273276,"F094AA003MI","6cb1","McBride sandy loam, 2 to 6 percent slopes"
273277,"F094AB016MI","6cb2","McBride sandy loam, 6 to 12 percent slopes"
273277,"F094AA003MI","6cb2","McBride sandy loam, 6 to 12 percent slopes"
273278,"F094AA005MI","6cb3","Melita sand, 0 to 6 percent slopes"
273278,"F099XY006MI","6cb3","Melita sand, 0 to 6 percent slopes"
273278,"F098XA013MI","6cb3","Melita sand, 0 to 6 percent slopes"
273278,"F094AB018MI","6cb3","Melita sand, 0 to 6 percent slopes"
273279,"F098XA013MI","6cb4","Menominee loamy sand, 0 to 6 percent slopes"
273279,"F094AA006MI","6cb4","Menominee loamy sand, 0 to 6 percent slopes"
273279,"F099XY006MI","6cb4","Menominee loamy sand, 0 to 6 percent slopes"
273279,"F094AB018MI","6cb4","Menominee loamy sand, 0 to 6 percent slopes"
273280,"F094AB018MI","6cb5","Menominee loamy sand, 6 to 12 percent slopes"
273280,"F099XY006MI","6cb5","Menominee loamy sand, 6 to 12 percent slopes"
273280,"F094AA006MI","6cb5","Menominee loamy sand, 6 to 12 percent slopes"
273281,"F094AA006MI","6cb6","Menominee-Montcalm loamy sands, 6 to 18 percent slopes"
273282,"F094AA006MI","6cb6","Menominee-Montcalm loamy sands, 6 to 18 percent slopes"
273282,"F094AB018MI","6cb6","Menominee-Montcalm loamy sands, 6 to 18 percent slopes"
273281,"F094AB018MI","6cb6","Menominee-Montcalm loamy sands, 6 to 18 percent slopes"
273289,"F098XA022MI","6cbf","Nester loam, 12 to 18 percent slopes"
273289,"F094AB015MI","6cbf","Nester loam, 12 to 18 percent slopes"
273289,"F099XY007MI","6cbf","Nester loam, 12 to 18 percent slopes"
273290,"F094AA007MI","6cbg","Otisco loamy sand, 0 to 2 percent slopes"
273290,"F094AB020MI","6cbg","Otisco loamy sand, 0 to 2 percent slopes"
273293,"F094AB025MI","6cbj","Rondeau muck"
273293,"F099XY009MI","6cbj","Rondeau muck"
273293,"F098XA004MI","6cbj","Rondeau muck"
273294,"F098XA020MI","6cbk","Roscommon mucky loamy sand"
273294,"F099XY012MI","6cbk","Roscommon mucky loamy sand"
273294,"F094AB023MI","6cbk","Roscommon mucky loamy sand"
273294,"F094AA010MI","6cbk","Roscommon mucky loamy sand"
273297,"F098XA012MI","6cbn","Sims clay loam"
273297,"F094AA004MI","6cbn","Sims clay loam"
273297,"F099XY013MI","6cbn","Sims clay loam"
273297,"F094AB017MI","6cbn","Sims clay loam"
273298,"F094AA002MI","6cbp","Ubly sandy loam, 2 to 6 percent slopes"
273298,"F094AB015MI","6cbp","Ubly sandy loam, 2 to 6 percent slopes"
273301,"F099XY012MI","6cbs","Wheatley loamy sand"
273301,"F098XA020MI","6cbs","Wheatley loamy sand"
273301,"F094AB023MI","6cbs","Wheatley loamy sand"
273301,"F094AA010MI","6cbs","Wheatley loamy sand"
273303,"F094AA012MI","6cbt","Winterfield-Evart complex"
273302,"F094AA011MI","6cbt","Winterfield-Evart complex"
273303,"F094AB025MI","6cbt","Winterfield-Evart complex"
273302,"F094AB024MI","6cbt","Winterfield-Evart complex"
273433,"F099XY005MI","6cfp","Allendale sand, 0 to 4 percent slopes"
273433,"F094AB020MI","6cfp","Allendale sand, 0 to 4 percent slopes"
273436,"F099XY012MI","6cfq","Allendale-Pinconning-Pickford association"
273435,"F094AB020MI","6cfq","Allendale-Pinconning-Pickford association"
273437,"F094AB017MI","6cfq","Allendale-Pinconning-Pickford association"
273436,"F094AB023MI","6cfq","Allendale-Pinconning-Pickford association"
273437,"F099XY013MI","6cfq","Allendale-Pinconning-Pickford association"
273435,"F099XY005MI","6cfq","Allendale-Pinconning-Pickford association"
273438,"F094AB020MI","6cfr","Au Gres sand, 0 to 2 percent slopes"
273438,"F099XY005MI","6cfr","Au Gres sand, 0 to 2 percent slopes"
273448,"F094AB023MI","6cfw","Au Gres-Roscommon association"
273448,"F099XY012MI","6cfw","Au Gres-Roscommon association"
273447,"F094AB020MI","6cfw","Au Gres-Roscommon association"
273447,"F099XY005MI","6cfw","Au Gres-Roscommon association"
273449,"F094AB016MI","6cfx","Belding sandy loam, 0 to 2 percent slopes"
273449,"F099XY007MI","6cfx","Belding sandy loam, 0 to 2 percent slopes"
273450,"F094AB016MI","6cfy","Belding sandy loam, 2 to 6 percent slopes"
273450,"F099XY007MI","6cfy","Belding sandy loam, 2 to 6 percent slopes"
273451,"F099XY007MI","6cfz","Belding sandy loam, clayey subsoil variant"
273451,"F094AB016MI","6cfz","Belding sandy loam, clayey subsoil variant"
273454,"F094AB016MI","6cg0","Bowers silt loam, 0 to 4 percent slopes"
273454,"F099XY007MI","6cg0","Bowers silt loam, 0 to 4 percent slopes"
273457,"F099XY005MI","6cg1","Bowers-Iosco-Hettinger association"
273458,"F099XY013MI","6cg1","Bowers-Iosco-Hettinger association"
273457,"F094AB020MI","6cg1","Bowers-Iosco-Hettinger association"
273458,"F094AB017MI","6cg1","Bowers-Iosco-Hettinger association"
273456,"F094AB016MI","6cg1","Bowers-Iosco-Hettinger association"
273456,"F099XY007MI","6cg1","Bowers-Iosco-Hettinger association"
273459,"F094AB017MI","6cg2","Breckenridge sandy loam"
273459,"F099XY013MI","6cg2","Breckenridge sandy loam"
273460,"F099XY012MI","6cg3","Brevort loamy sand"
273460,"F094AB023MI","6cg3","Brevort loamy sand"
273461,"F099XY013MI","6cg4","Brevort sandy loam"
273461,"F094AB017MI","6cg4","Brevort sandy loam"
273462,"F094AB016MI","6cg5","Brimley silt loam, 0 to 4 percent slopes"
273462,"F099XY007MI","6cg5","Brimley silt loam, 0 to 4 percent slopes"
273464,"F099XY013MI","6cg6","Bruce very fine sandy loam"
273464,"F094AB017MI","6cg6","Bruce very fine sandy loam"
273466,"F099XY007MI","6cg7","Bruce-Brimley-Burleigh association"
273467,"F094AB023MI","6cg7","Bruce-Brimley-Burleigh association"
273465,"F099XY013MI","6cg7","Bruce-Brimley-Burleigh association"
273467,"F099XY012MI","6cg7","Bruce-Brimley-Burleigh association"
273466,"F094AB016MI","6cg7","Bruce-Brimley-Burleigh association"
273465,"F094AB017MI","6cg7","Bruce-Brimley-Burleigh association"
273468,"F094AB023MI","6cg8","Burleigh loamy sand"
273468,"F099XY012MI","6cg8","Burleigh loamy sand"
273469,"F099XY014MI","6cg9","Carbondale muck"
273469,"F094AB026MI","6cg9","Carbondale muck"
273470,"F094AB024MI","6cgb","Ceresco loam"
273470,"F099XY008MI","6cgb","Ceresco loam"
273472,"F099XY006MI","6cgc","Chelsea sand, 0 to 6 percent slopes"
273472,"F094AB019MI","6cgc","Chelsea sand, 0 to 6 percent slopes"
273473,"F094AB019MI","6cgd","Chelsea sand, 6 to 12 percent slopes"
273473,"F099XY006MI","6cgd","Chelsea sand, 6 to 12 percent slopes"
273474,"F099XY006MI","6cgf","Chelsea sand, 12 to 18 percent slopes"
273474,"F094AB019MI","6cgf","Chelsea sand, 12 to 18 percent slopes"
273479,"F099XY006MI","6cgh","Chelsea-Rubicon association, undulating"
273480,"F099XY006MI","6cgh","Chelsea-Rubicon association, undulating"
273479,"F094AB019MI","6cgh","Chelsea-Rubicon association, undulating"
273480,"F094AB018MI","6cgh","Chelsea-Rubicon association, undulating"
273483,"F094AB025MI","6cgk","Cohoctah loam"
273483,"F099XY009MI","6cgk","Cohoctah loam"
273486,"F099XY005MI","6cgn","Croswell-Au Gres association"
273487,"F099XY005MI","6cgn","Croswell-Au Gres association"
273486,"F094AB020MI","6cgn","Croswell-Au Gres association"
273487,"F094AB020MI","6cgn","Croswell-Au Gres association"
273495,"F099XY014MI","6cgr","Edwards muck"
273495,"F094AB026MI","6cgr","Edwards muck"
273496,"F099XY012MI","6cgs","Epoufette sandy loam"
273496,"F094AB023MI","6cgs","Epoufette sandy loam"
273497,"F094AB023MI","6cgt","Epoufette-Tawas association"
273498,"F099XY014MI","6cgt","Epoufette-Tawas association"
273498,"F094AB026MI","6cgt","Epoufette-Tawas association"
273497,"F099XY012MI","6cgt","Epoufette-Tawas association"
273499,"F094AB025MI","6cgv","Evart loamy sand"
273499,"F099XY009MI","6cgv","Evart loamy sand"
273501,"F099XY008MI","6cgw","Evart-Winterfield association"
273500,"F099XY009MI","6cgw","Evart-Winterfield association"
273501,"F094AB024MI","6cgw","Evart-Winterfield association"
273500,"F094AB025MI","6cgw","Evart-Winterfield association"
273504,"F094AB023MI","6cgy","Gladwin-Epoufette association"
273503,"F099XY005MI","6cgy","Gladwin-Epoufette association"
273503,"F094AB020MI","6cgy","Gladwin-Epoufette association"
273504,"F099XY012MI","6cgy","Gladwin-Epoufette association"
273505,"F099XY005MI","6cgz","Gladwin loamy sand, 0 to 2 percent slopes"
273505,"F094AB020MI","6cgz","Gladwin loamy sand, 0 to 2 percent slopes"
273507,"F099XY005MI","6ch0","Gladwin loamy sand, loamy substratum, 0 to 2 percent slopes"
273507,"F094AB020MI","6ch0","Gladwin loamy sand, loamy substratum, 0 to 2 percent slopes"
273513,"F099XY006MI","6ch2","Grayling association, undulating"
273513,"F094AB019MI","6ch2","Grayling association, undulating"
273516,"F094AB020MI","6ch4","Grayling-Croswell-Au Gres association"
273515,"F099XY006MI","6ch4","Grayling-Croswell-Au Gres association"
273517,"F094AB020MI","6ch4","Grayling-Croswell-Au Gres association"
273517,"F099XY005MI","6ch4","Grayling-Croswell-Au Gres association"
273515,"F094AB019MI","6ch4","Grayling-Croswell-Au Gres association"
273516,"F099XY005MI","6ch4","Grayling-Croswell-Au Gres association"
273521,"F094AB023MI","6ch5","Hettinger-Brevort-Burleigh association"
273520,"F094AB023MI","6ch5","Hettinger-Brevort-Burleigh association"
273521,"F099XY012MI","6ch5","Hettinger-Brevort-Burleigh association"
273520,"F099XY012MI","6ch5","Hettinger-Brevort-Burleigh association"
273519,"F099XY013MI","6ch5","Hettinger-Brevort-Burleigh association"
273519,"F094AB017MI","6ch5","Hettinger-Brevort-Burleigh association"
273522,"F099XY013MI","6ch6","Hettinger loam"
273522,"F094AB017MI","6ch6","Hettinger loam"
273523,"F094AB026MI","6ch7","Houghton muck"
273523,"F099XY014MI","6ch7","Houghton muck"
273525,"F094AB020MI","6ch8","Iosco-Au Gres-Ingalls association"
273526,"F094AB020MI","6ch8","Iosco-Au Gres-Ingalls association"
273524,"F099XY005MI","6ch8","Iosco-Au Gres-Ingalls association"
273526,"F099XY005MI","6ch8","Iosco-Au Gres-Ingalls association"
273525,"F099XY005MI","6ch8","Iosco-Au Gres-Ingalls association"
273524,"F094AB020MI","6ch8","Iosco-Au Gres-Ingalls association"
273531,"F094AB023MI","6ch9","Iosco-Brevort association"
273530,"F099XY005MI","6ch9","Iosco-Brevort association"
273531,"F099XY012MI","6ch9","Iosco-Brevort association"
273530,"F094AB020MI","6ch9","Iosco-Brevort association"
273534,"F094AB020MI","6chb","Ingalls sand, 0 to 2 percent slopes"
273534,"F099XY005MI","6chb","Ingalls sand, 0 to 2 percent slopes"
273538,"F094AB023MI","6chd","Iosco-Brevort-Ingalls association"
273538,"F099XY012MI","6chd","Iosco-Brevort-Ingalls association"
273537,"F099XY005MI","6chd","Iosco-Brevort-Ingalls association"
273539,"F094AB020MI","6chd","Iosco-Brevort-Ingalls association"
273537,"F094AB020MI","6chd","Iosco-Brevort-Ingalls association"
273539,"F099XY005MI","6chd","Iosco-Brevort-Ingalls association"
273543,"F094AB016MI","6chf","Iosco-Kawkawlin-Brevort association"
273542,"F094AB020MI","6chf","Iosco-Kawkawlin-Brevort association"
273542,"F099XY005MI","6chf","Iosco-Kawkawlin-Brevort association"
273543,"F099XY007MI","6chf","Iosco-Kawkawlin-Brevort association"
273544,"F094AB023MI","6chf","Iosco-Kawkawlin-Brevort association"
273544,"F099XY012MI","6chf","Iosco-Kawkawlin-Brevort association"
273547,"F099XY006MI","6chg","Iosco-Menominee-Brevort association"
273548,"F099XY012MI","6chg","Iosco-Menominee-Brevort association"
273546,"F099XY005MI","6chg","Iosco-Menominee-Brevort association"
273547,"F094AB018MI","6chg","Iosco-Menominee-Brevort association"
273546,"F094AB020MI","6chg","Iosco-Menominee-Brevort association"
273548,"F094AB023MI","6chg","Iosco-Menominee-Brevort association"
273555,"F099XY007MI","6chk","Kawkawlin loam, 0 to 2 percent slopes"
273555,"F094AB016MI","6chk","Kawkawlin loam, 0 to 2 percent slopes"
273557,"F094AB016MI","6chl","Kawkawlin loam, 2 to 6 percent slopes"
273557,"F099XY007MI","6chl","Kawkawlin loam, 2 to 6 percent slopes"
273559,"F094AB021MI","6chm","Kinross sand"
273559,"F099XY012MI","6chm","Kinross sand"
273560,"F094AB017MI","6chn","Lacota sandy loam"
273560,"F099XY013MI","6chn","Lacota sandy loam"
273561,"F094AB026MI","6chp","Linwood muck"
273561,"F099XY014MI","6chp","Linwood muck"
273566,"F099XY015MI","6chs","Loxley muck, coarse substratum"
273566,"F094AB027MI","6chs","Loxley muck, coarse substratum"
273569,"F099XY006MI","6chw","Mancelona sand, 0 to 2 percent slopes"
273569,"F094AB018MI","6chw","Mancelona sand, 0 to 2 percent slopes"
273570,"F094AB018MI","6chx","Mancelona sand, 2 to 6 percent slopes"
273570,"F099XY006MI","6chx","Mancelona sand, 2 to 6 percent slopes"
273571,"F094AB018MI","6chy","Mancelona sand, 6 to 12 percent slopes"
273571,"F099XY006MI","6chy","Mancelona sand, 6 to 12 percent slopes"
273572,"F099XY006MI","6chz","Mancelona sand, 12 to 25 percent slopes"
273572,"F094AB018MI","6chz","Mancelona sand, 12 to 25 percent slopes"
273573,"F099XY006MI","6cj0","Mancelona loamy sand, loamy substratum, 0 to 2 percent slopes"
273573,"F094AB018MI","6cj0","Mancelona loamy sand, loamy substratum, 0 to 2 percent slopes"
273574,"F099XY006MI","6cj1","Mancelona loamy sand, loamy substratum, 2 to 6 percent slopes"
273574,"F094AB018MI","6cj1","Mancelona loamy sand, loamy substratum, 2 to 6 percent slopes"
273575,"F099XY006MI","6cj2","Manistee sand, 0 to 4 percent slopes"
273575,"F094AB018MI","6cj2","Manistee sand, 0 to 4 percent slopes"
273576,"F094AB026MI","6cj3","Markey muck"
273576,"F099XY014MI","6cj3","Markey muck"
273577,"F094AB018MI","6cj4","Menominee sand, 0 to 2 percent slopes"
273577,"F099XY006MI","6cj4","Menominee sand, 0 to 2 percent slopes"
273578,"F099XY006MI","6cj5","Menominee sand, 2 to 6 percent slopes"
273578,"F094AB018MI","6cj5","Menominee sand, 2 to 6 percent slopes"
273579,"F099XY006MI","6cj6","Menominee sand, 6 to 14 percent slopes"
273579,"F094AB018MI","6cj6","Menominee sand, 6 to 14 percent slopes"
273580,"F099XY006MI","6cj7","Menominee loamy sand, 0 to 2 percent slopes"
273580,"F094AB018MI","6cj7","Menominee loamy sand, 0 to 2 percent slopes"
273581,"F099XY006MI","6cj8","Menominee loamy sand, 2 to 6 percent slopes"
273581,"F094AB018MI","6cj8","Menominee loamy sand, 2 to 6 percent slopes"
273586,"F094AB017MI","6cjf","Munuscong sandy loam"
273586,"F099XY013MI","6cjf","Munuscong sandy loam"
273587,"F094AB015MI","6cjg","Nester sandy loam, sandy substratum, 0 to 6 percent slopes"
273587,"F099XY007MI","6cjg","Nester sandy loam, sandy substratum, 0 to 6 percent slopes"
273589,"F099XY007MI","6cjh","Nester loam, 0 to 2 percent slopes"
273589,"F094AB016MI","6cjh","Nester loam, 0 to 2 percent slopes"
273591,"F099XY007MI","6cjj","Nester loam, 2 to 6 percent slopes"
273591,"F094AB015MI","6cjj","Nester loam, 2 to 6 percent slopes"
273593,"F099XY007MI","6cjk","Nester loam, 6 to 12 percent slopes"
273593,"F094AB015MI","6cjk","Nester loam, 6 to 12 percent slopes"
273594,"F099XY007MI","6cjl","Nester loam, 6 to 12 percent slopes, eroded"
273594,"F094AB015MI","6cjl","Nester loam, 6 to 12 percent slopes, eroded"
273596,"F099XY007MI","6cjm","Nester loam, 12 to 18 percent slopes"
273596,"F094AB015MI","6cjm","Nester loam, 12 to 18 percent slopes"
273597,"F094AB015MI","6cjn","Nester loam, 12 to 18 percent slopes, eroded"
273597,"F099XY007MI","6cjn","Nester loam, 12 to 18 percent slopes, eroded"
273598,"F094AB015MI","6cjp","Nester loam, 18 to 30 percent slopes"
273598,"F099XY007MI","6cjp","Nester loam, 18 to 30 percent slopes"
273600,"F094AB018MI","6cjr","Ocqueoc sand, 0 to 2 percent slopes"
273600,"F099XY006MI","6cjr","Ocqueoc sand, 0 to 2 percent slopes"
273602,"F099XY007MI","6cjt","Ontonagon loam, 0 to 2 percent slopes"
273602,"F094AB015MI","6cjt","Ontonagon loam, 0 to 2 percent slopes"
273604,"F094AB020MI","6cjw","Otisco loamy sand, 0 to 2 percent slopes"
273604,"F099XY005MI","6cjw","Otisco loamy sand, 0 to 2 percent slopes"
273606,"F099XY013MI","6cjy","Pickford loam"
273606,"F094AB017MI","6cjy","Pickford loam"
273607,"F094AB017MI","6cjz","Pickford silty clay loam"
273607,"F099XY013MI","6cjz","Pickford silty clay loam"
273608,"F099XY012MI","6ck0","Pinconning loamy sand"
273608,"F094AB023MI","6ck0","Pinconning loamy sand"
273612,"F099XY012MI","6ck2","Roscommon soils"
273612,"F094AB023MI","6ck2","Roscommon soils"
273619,"F099XY013MI","6ck8","Roscommon-Tawas association"
273620,"F099XY014MI","6ck8","Roscommon-Tawas association"
273620,"F094AB026MI","6ck8","Roscommon-Tawas association"
273619,"F094AB017MI","6ck8","Roscommon-Tawas association"
273621,"F094AB018MI","6ck9","Rubicon sand, loamy substratum, 0 to 6 percent slopes"
273621,"F099XY006MI","6ck9","Rubicon sand, loamy substratum, 0 to 6 percent slopes"
273623,"F099XY005MI","6ckb","Rubicon-Croswell association, undulating"
273623,"F094AB020MI","6ckb","Rubicon-Croswell association, undulating"
273622,"F094AB018MI","6ckb","Rubicon-Croswell association, undulating"
273622,"F099XY006MI","6ckb","Rubicon-Croswell association, undulating"
273628,"F094AB020MI","6ckd","Rubicon-Ocqueoc-Ingalls association, undulating"
273627,"F099XY006MI","6ckd","Rubicon-Ocqueoc-Ingalls association, undulating"
869743,"F099XY006MI","6ckd","Rubicon-Ocqueoc-Ingalls association, undulating"
273628,"F099XY005MI","6ckd","Rubicon-Ocqueoc-Ingalls association, undulating"
869743,"F094AB018MI","6ckd","Rubicon-Ocqueoc-Ingalls association, undulating"
273627,"F094AB018MI","6ckd","Rubicon-Ocqueoc-Ingalls association, undulating"
273629,"F099XY007MI","6ckf","Rudyard loam, 0 to 2 percent slopes"
273629,"F094AB016MI","6ckf","Rudyard loam, 0 to 2 percent slopes"
273631,"F094AB020MI","6ckh","Saugatuck sand"
273631,"F099XY005MI","6ckh","Saugatuck sand"
273633,"F094AB017MI","6ckj","Sims loam"
273633,"F098XA012MI","6ckj","Sims loam"
273633,"F099XY013MI","6ckj","Sims loam"
273634,"F094AB026MI","6ckk","Tawas muck"
273634,"F099XY014MI","6ckk","Tawas muck"
273635,"F094AB016MI","6ckl","Ubly sandy loam, 0 to 2 percent slopes"
273635,"F099XY007MI","6ckl","Ubly sandy loam, 0 to 2 percent slopes"
273636,"F094AB015MI","6ckm","Ubly sandy loam, 2 to 6 percent slopes"
273636,"F099XY007MI","6ckm","Ubly sandy loam, 2 to 6 percent slopes"
273637,"F099XY007MI","6ckn","Ubly sandy loam, 6 to 12 percent slopes"
273637,"F094AB015MI","6ckn","Ubly sandy loam, 6 to 12 percent slopes"
273638,"F094AB020MI","6ckp","Wainola-Deford association"
273639,"F094AB023MI","6ckp","Wainola-Deford association"
273638,"F099XY005MI","6ckp","Wainola-Deford association"
273639,"F099XY012MI","6ckp","Wainola-Deford association"
273640,"F099XY012MI","6ckq","Wheatley loamy sand"
273640,"F094AB023MI","6ckq","Wheatley loamy sand"
273796,"F094AB024MI","6cp5","Abscota sand"
273796,"F094AA011MI","6cp5","Abscota sand"
273797,"F094AA011MI","6cp6","Abscota loam"
273797,"F094AB024MI","6cp6","Abscota loam"
273798,"F094AB026MI","6cp7","Adrian muck"
273798,"F094AA013MI","6cp7","Adrian muck"
273799,"F094AA011MI","6cp8","Algansee sand"
273799,"F094AB024MI","6cp8","Algansee sand"
273800,"F094AA011MI","6cp9","Algansee loam"
273800,"F094AB024MI","6cp9","Algansee loam"
273801,"F094AB020MI","6cpb","Allendale loamy sand, 2 to 6 percent slopes"
273801,"F094AA007MI","6cpb","Allendale loamy sand, 2 to 6 percent slopes"
273802,"F094AA007MI","6cpc","Allendale sandy loam, 2 to 6 percent slopes"
273802,"F094AB020MI","6cpc","Allendale sandy loam, 2 to 6 percent slopes"
273803,"F094AB020MI","6cpd","Au Gres sand, 0 to 6 percent slopes"
273803,"F094AA007MI","6cpd","Au Gres sand, 0 to 6 percent slopes"
273805,"F094AB020MI","6cpf","Au Gres sand, loamy substratum, 0 to 6 percent slopes"
273805,"F094AA007MI","6cpf","Au Gres sand, loamy substratum, 0 to 6 percent slopes"
273807,"F094AA003MI","6cpg","Belding sandy loam, 0 to 2 percent slopes"
273807,"F094AB016MI","6cpg","Belding sandy loam, 0 to 2 percent slopes"
