"ncnesoil30m","MLRA.value","LRU","MLRA.total","Value","Count","percentmlra","mu.total","affinity","best","ofbest","compname","coiid","dmuiid","nationalmusym","muname","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T150_sand","T150_clay","T150_OM","T50_sand","T50_pH","flood","humicdepth","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site","Site111"
187066,60,"98A1",36997771,73038,68415,0.184916545377828,0.184916545377828,100,100,100,"Palms",2528255,754825,"2rfgy","Houghton muck, 0 to 1 percent slopes",FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,71,250,13.1666666666667,5.26666666666667,21.8966666666667,0,5.34600014686584,"none",71,"organic, herbaceous material & drift",,"moraine & outwash plain & till plain & depression & depression & depression & swamp & swamp & swamp & drainageway & drainageway & drainageway","yes","no",0,"M2 Mucky Depression","Mineral Muck"
187066,60,"98A1",36997771,73038,68415,0.184916545377828,0.184916545377828,100,100,100,"Houghton",2528241,754825,"2rfgy","Houghton muck, 0 to 1 percent slopes",TRUE,90,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,79.3599975585937,0,5.92000007629395,"none",203,"organic, herbaceous material",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
187066,60,"98A1",36997771,73038,68415,0.184916545377828,0.184916545377828,100,100,100,"Edwards",2528253,754825,"2rfgy","Houghton muck, 0 to 1 percent slopes",FALSE,3,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,23,250,11.2,9.52,41.82,0,5.87799989700317,"none",203,"organic, herbaceous material & marl",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Limnic Muck"
187067,60,"98A1",36997771,73044,45671,0.12344257171601,0.12344257171601,100,100,100,"Edwards",885232,144818,"68nf","Houghton and Sebewa soils, ponded",FALSE,3,"histosols","limnic medisaprists","Marly, euic, mesic Limnic Medisaprists","very poorly",1,66,250,3.52800010681152,13.216000213623,44.14,0,6.19999980926514,"none",152,"organic, herbaceous material & marl",,"depression & lakebed","yes","no",0,"M2 Mucky Depression","Limnic Muck"
187067,60,"98A1",36997771,73044,45671,0.12344257171601,0.12344257171601,100,100,100,"Adrian",885231,144818,"68nf","Houghton and Sebewa soils, ponded",FALSE,3,"histosols","terric medisaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Medisaprists","very poorly",1,79,250,43.5939992777506,2.84,43.5683333333333,0,6.19999980926514,"none",79,"organic, herbaceous material & lacustrine deposits",,"depression & lake plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
187067,60,"98A1",36997771,73044,45671,0.12344257171601,0.12344257171601,100,100,100,"Houghton",269310,144818,"68nf","Houghton and Sebewa soils, ponded",TRUE,45,"histosols","typic medisaprists","Euic, mesic Typic Medisaprists","very poorly",1,250,250,0,0,86.6666666666667,0,7,"none",152,"organic, herbaceous material",,"depression & outwash plain","yes","no",0,"M2 Mucky Depression","Deep Muck"
187090,60,"98A1",36997771,73098,6792,0.0183578626939445,0.0183578626939445,100,100,100,"Houghton",885267,144841,"68p5","Urban land-Glendora complex",FALSE,5,"histosols","typic medisaprists","Euic, mesic Typic Medisaprists","very poorly",1,250,250,0,0,86.6666666666667,0,6.19999980926514,"none",152,"organic, herbaceous material",,"depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
187090,60,"98A1",36997771,73098,6792,0.0183578626939445,0.0183578626939445,100,100,100,"Adrian",885266,144841,"68p5","Urban land-Glendora complex",FALSE,5,"histosols","terric medisaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Medisaprists","very poorly",1,79,250,43.5939992777506,2.84,43.5683333333333,0,6.19999980926514,"none",79,"organic, herbaceous material & lacustrine deposits",,"depression & lake plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
187112,89,"98A2",4099387,63850,36752,0.896524285216302,1.1503555994135,77.9345348232657,77.9345348232657,100,"Edwards",2528253,754825,"2rfgy","Houghton muck, 0 to 1 percent slopes",FALSE,3,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,23,250,11.2,9.52,41.82,0,5.87799989700317,"none",203,"organic, herbaceous material & marl",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Limnic Muck"
187112,89,"98A2",4099387,63850,36752,0.896524285216302,1.1503555994135,77.9345348232657,77.9345348232657,100,"Adrian",2528252,754825,"2rfgy","Houghton muck, 0 to 1 percent slopes",FALSE,4,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,38.4,1.28,32.6453330485026,0,5.61999988555908,"none",86,"organic, herbaceous material & glaciofluvial deposits",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
187112,89,"98A2",4099387,63850,36752,0.896524285216302,1.1503555994135,77.9345348232657,77.9345348232657,100,"Palms",2528255,754825,"2rfgy","Houghton muck, 0 to 1 percent slopes",FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,71,250,13.1666666666667,5.26666666666667,21.8966666666667,0,5.34600014686584,"none",71,"organic, herbaceous material & drift",,"moraine & outwash plain & till plain & depression & depression & depression & swamp & swamp & swamp & drainageway & drainageway & drainageway","yes","no",0,"M2 Mucky Depression","Mineral Muck"
187112,89,"98A2",4099387,63850,36752,0.896524285216302,1.1503555994135,77.9345348232657,77.9345348232657,100,"Houghton",2528241,754825,"2rfgy","Houghton muck, 0 to 1 percent slopes",TRUE,90,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,79.3599975585937,0,5.92000007629395,"none",203,"organic, herbaceous material",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
187121,89,"98A2",4099387,63751,16721,0.407890252859757,0.481451547668967,84.7209350213183,84.7209350213183,100,"Edwards",2528248,754826,"2rfgz","Adrian muck, 0 to 1 percent slopes",FALSE,2,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,23,250,11.2,9.52,41.82,0,5.87799989700317,"none",203,"organic, herbaceous material & marl",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Limnic Muck"
187121,89,"98A2",4099387,63751,16721,0.407890252859757,0.481451547668967,84.7209350213183,84.7209350213183,100,"Adrian",2528246,754826,"2rfgz","Adrian muck, 0 to 1 percent slopes",TRUE,92,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,38.4,1.28,32.6453330485026,0,5.61999988555908,"none",86,"organic, herbaceous material & glaciofluvial deposits",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
187121,89,"98A2",4099387,63751,16721,0.407890252859757,0.481451547668967,84.7209350213183,84.7209350213183,100,"Houghton",2528250,754826,"2rfgz","Adrian muck, 0 to 1 percent slopes",FALSE,2,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,74,0,5.92000007629395,"none",203,"organic, herbaceous material",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
187133,89,"98A2",4099387,64234,4164,0.101576162484781,0.201401243028411,50.4347247104389,50.4347247104389,100,"Houghton",2528429,796923,"2x2st","Palms muck, 0 to 1 percent slopes",FALSE,2,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,74,0,5.92000007629395,"none",203,"organic, herbaceous material",,"moraine & depression & drainageway & glacial drainage channel & drainageway & outwash plain & drainageway & depression & moraine & drainageway & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
187133,89,"98A2",4099387,64234,4164,0.101576162484781,0.201401243028411,50.4347247104389,50.4347247104389,100,"Edwards",2528432,796923,"2x2st","Palms muck, 0 to 1 percent slopes",FALSE,1,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,23,250,11.2,9.52,41.82,0,5.87799989700317,"none",203,"organic, herbaceous material & marl",,"moraine & glacial drainage channel & outwash plain & lakebed (relict) & lakebed (relict) & lakebed (relict)","yes","no",0,"M2 Mucky Depression","Limnic Muck"
187133,89,"98A2",4099387,64234,4164,0.101576162484781,0.201401243028411,50.4347247104389,50.4347247104389,100,"Palms",2528427,796923,"2x2st","Palms muck, 0 to 1 percent slopes",TRUE,92,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,71,250,13.1666666666667,5.26666666666667,21.8966666666667,0,5.34600014686584,"none",71,"organic, herbaceous material & drift",,"moraine & outwash plain & till plain & depression & depression & depression & swamp & swamp & swamp & drainageway & drainageway & drainageway","yes","no",0,"M2 Mucky Depression","Mineral Muck"
187147,89,"98A2",4099387,63747,13942,0.340099629529976,0.384985782102274,88.3408285035385,88.3408285035385,100,"Adrian",2505117,754818,"2w5mx","Granby loamy fine sand, 0 to 2 percent slopes",FALSE,2,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,38.4,1.28,26.4453333536784,0,5.34000015258789,"none",86,"organic, herbaceous material & glaciofluvial deposits",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
187272,89,"98A2",4099387,51973,116132,2.83291135967402,2.92763264698342,96.7645774340235,96.7645774340235,100,"Adrian",2393986,754801,"2w5mf","Carlisle muck, 0 to 2 percent slopes",FALSE,2,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,38.4,1.28,26.4453333536784,0,5.34000015258789,"none",86,"organic, herbaceous material & glaciofluvial deposits",,"moraine & depression & drainageway & glacial drainage channel & drainageway & outwash plain & drainageway & depression & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
187272,89,"98A2",4099387,51973,116132,2.83291135967402,2.92763264698342,96.7645774340235,96.7645774340235,100,"Carlisle",2393982,754801,"2w5mf","Carlisle muck, 0 to 2 percent slopes",TRUE,90,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,0,0,77.8,0,5.93200006484985,"none",203,"organic, woody material",,"moraine & depression & glacial drainage channel & depression & outwash plain & depression & depression & till plain","yes","no",0,"M2 Mucky Depression","Deep Muck"
187272,89,"98A2",4099387,51973,116132,2.83291135967402,2.92763264698342,96.7645774340235,96.7645774340235,100,"Linwood",2393990,754801,"2w5mf","Carlisle muck, 0 to 2 percent slopes",FALSE,4,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,81,250,20.81,29.8,40.615,10,6.30000019073486,"none",81,"organic, woody material & till, unspecified",,"moraine & depression & depression & till plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
187278,89,"98A2",4099387,52020,5193,0.126677476412937,0.130803070973472,96.8459497702682,96.8459497702682,100,"Palms",2219233,629883,"2rfgx","Edwards muck, 0 to 1 percent slopes",FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",0,89,250,13.9893339538574,13.42,38.77,0,6.5,"none",89,"organic, herbaceous material & drift",,"moraine & depression & drainageway & glacial drainage channel & drainageway & outwash plain & drainageway & depression & moraine & drainageway & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
187278,89,"98A2",4099387,52020,5193,0.126677476412937,0.130803070973472,96.8459497702682,96.8459497702682,100,"Adrian",2219227,629883,"2rfgx","Edwards muck, 0 to 1 percent slopes",FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,38.4,1.28,26.4453333536784,0,5.34000015258789,"none",86,"organic, herbaceous material & glaciofluvial deposits",,"moraine & glacial drainage channel & outwash plain & lakebed (relict) & lakebed (relict) & lakebed (relict)","yes","no",0,"M2 Mucky Depression","Mineral Muck"
187278,89,"98A2",4099387,52020,5193,0.126677476412937,0.130803070973472,96.8459497702682,96.8459497702682,100,"Houghton",2219235,629883,"2rfgx","Edwards muck, 0 to 1 percent slopes",FALSE,3,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,74,0,5.92000007629395,"none",203,"organic, herbaceous material",,"moraine & glacial drainage channel & outwash plain & lakebed (relict) & lakebed (relict) & lakebed (relict)","yes","no",0,"M2 Mucky Depression","Deep Muck"
187278,89,"98A2",4099387,52020,5193,0.126677476412937,0.130803070973472,96.8459497702682,96.8459497702682,100,"Edwards",2093966,629883,"2rfgx","Edwards muck, 0 to 1 percent slopes",TRUE,90,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,23,250,11.2,9.52,41.82,0,5.87799989700317,"none",203,"organic, herbaceous material & marl",,"moraine & glacial drainage channel & outwash plain & lakebed (relict) & lakebed (relict) & lakebed (relict)","yes","no",0,"M2 Mucky Depression","Limnic Muck"
187289,89,"98A2",4099387,51979,7346,0.179197523922479,0.187484878951734,95.579720841707,95.579720841707,100,"Adrian",2283158,719477,"2v2cg","Houghton-Adrian mucks, 0 to 1 percent slopes",TRUE,35,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,38.4,1.28,26.4453333536784,0,5.34000015258789,"none",86,"organic, herbaceous material & glaciofluvial deposits",,"lake plain & outwash plain & ground moraine & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
187289,89,"98A2",4099387,51979,7346,0.179197523922479,0.187484878951734,95.579720841707,95.579720841707,100,"Houghton",2283157,719477,"2v2cg","Houghton-Adrian mucks, 0 to 1 percent slopes",TRUE,55,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,74,0,5.92000007629395,"none",203,"organic, herbaceous material",,"lake plain & outwash plain & ground moraine & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
187324,89,"98A2",4099387,51966,92920,2.26668035977086,2.35737685528486,96.152651820999,96.152651820999,100,"Rifle",269681,145075,"68xq","Rifle and Tawas peats, 0 to 2 percent slopes",TRUE,51,"histosols","typic medihemists","Euic, mesic Typic Medihemists","very poorly",1,250,250,0,0,76,0,6.5,"none",152,"organic, herbaceous material",,"depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
187324,89,"98A2",4099387,51966,92920,2.26668035977086,2.35737685528486,96.152651820999,96.152651820999,100,"Tawas",269682,145075,"68xq","Rifle and Tawas peats, 0 to 2 percent slopes",TRUE,49,"histosols","terric medisaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Medisaprists","very poorly",1,86,250,39.2959993489583,2.56,47.4066666666667,0,6.19999980926514,"none",86,"organic, woody material & drift",,"depression & outwash plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
187540,60,"98A1",36997771,65691,44764,0.120991072678405,0.120991072678405,100,100,100,"Tawas",1818887,547418,"694p","Boyer-Oshtemo loamy sands, 2 to 6 percent slopes",FALSE,2,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,45,250,68.5199989318848,15.5,22.675,18.3599998474121,7.05999999046326,"none",45,"organic, unspecified & glaciofluvial deposits & outwash",,"depression & till plain & moraine & lake plain & outwash plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
187541,60,"98A1",36997771,65675,22330,0.0603549873315341,0.0603549873315341,100,100,100,"Tawas",1818893,547419,"694q","Boyer-Oshtemo loamy sands, 6 to 12 percent slopes",FALSE,2,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,45,250,68.5199989318848,15.5,22.675,18.3599998474121,7.05999999046326,"none",45,"organic, unspecified & glaciofluvial deposits & outwash",,"depression & till plain & moraine & lake plain & outwash plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
187545,60,"98A1",36997771,65779,9237,0.0249663689199006,0.0249663689199006,100,100,100,"Tawas",1818916,547423,"694v","Brady loamy sand, 0 to 2 percent slopes",FALSE,2,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,45,250,68.5199989318848,15.5,22.675,18.3599998474121,7.05999999046326,"none",45,"organic, unspecified & glaciofluvial deposits & outwash",,"depression & till plain & moraine & lake plain & outwash plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
187547,60,"98A1",36997771,65701,12965,0.0350426516235262,0.0350426516235262,100,100,100,"Tawas",1818923,547425,"694x","Bronson loamy sand, 0 to 2 percent slopes",FALSE,2,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,45,250,68.5199989318848,15.5,22.675,18.3599998474121,7.05999999046326,"none",45,"organic, unspecified & glaciofluvial deposits & outwash",,"depression & till plain & moraine & lake plain & outwash plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
